SGD.id	SYMBOL	SYSTEMATIC.name	ABUNDANCE.value	ABUNDANCE.units
S000004571	Nup188p	YML103C	4820.0	molecules/cell
S000004572	Mdm1p	YML104C	1274.0	molecules/cell
S000004573	Sec65p	YML105C	5632.0	molecules/cell
S000004574	Ura5p	YML106W	14295.0	molecules/cell
S000004575	Pml39p	YML107C	1357.0	molecules/cell
S000004576	Yml108Wp	YML108W	2757.0	molecules/cell
S000004577	Zds2p	YML109W	691.0	molecules/cell
S000004578	Coq5p	YML110C	6234.0	molecules/cell
S000004579	Bul2p	YML111W	1622.0	molecules/cell
S000004580	Ctk3p	YML112W	2635.0	molecules/cell
S000004581	Dat1p	YML113W	2776.0	molecules/cell
S000004582	Taf8p	YML114C	2097.0	molecules/cell
S000004583	Van1p	YML115C	3403.0	molecules/cell
S000004584	Atr1p	YML116W	1926.0	molecules/cell
S000004585	Nab6p	YML117W	3850.0	molecules/cell
S000004586	Yml116W-Ap	YML116W-A	""	""
S000004587	Ngl3p	YML118W	545.0	molecules/cell
S000004588	Yml119Wp	YML119W	1141.0	molecules/cell
S000004589	Ndi1p	YML120C	7696.0	molecules/cell
S000004590	Gtr1p	YML121W	2620.0	molecules/cell
S000004591	Yml122Cp	YML122C	1126.0	molecules/cell
S000004592	Pho84p	YML123C	5213.0	molecules/cell
S000004593	Tub3p	YML124C	5294.0	molecules/cell
S000004594	Pga3p	YML125C	8103.0	molecules/cell
S000004595	Erg13p	YML126C	33309.0	molecules/cell
S000004596	Rsc9p	YML127W	4104.0	molecules/cell
S000004597	Msc1p	YML128C	5607.0	molecules/cell
S000004598	Cox14p	YML129C	2763.0	molecules/cell
S000004599	Ero1p	YML130C	5230.0	molecules/cell
S000004600	Yml131Wp	YML131W	4879.0	molecules/cell
S000004601	Cos3p	YML132W	639.0	molecules/cell
S000004602	Yml133Cp	YML133C	2187.0	molecules/cell
S000004603	Cdc5p	YMR001C	319.0	molecules/cell
S000004604	Mix17p	YMR002W	9816.0	molecules/cell
S000004605	Aim34p	YMR003W	1940.0	molecules/cell
S000004606	Mvp1p	YMR004W	2587.0	molecules/cell
S000004607	Taf4p	YMR005W	3562.0	molecules/cell
S000004608	Plb2p	YMR006C	1458.0	molecules/cell
S000004609	Ymr007Wp	YMR007W	5926.0	molecules/cell
S000004610	Plb1p	YMR008C	2653.0	molecules/cell
S000004611	Adi1p	YMR009W	2967.0	molecules/cell
S000004612	Any1p	YMR010W	3402.0	molecules/cell
S000004613	Hxt2p	YMR011W	3931.0	molecules/cell
S000004614	Clu1p	YMR012W	20475.0	molecules/cell
S000004615	Sec59p	YMR013C	538.0	molecules/cell
S000004616	Bud22p	YMR014W	3975.0	molecules/cell
S000004617	Erg5p	YMR015C	8338.0	molecules/cell
S000004618	Sok2p	YMR016C	2287.0	molecules/cell
S000004619	Spo20p	YMR017W	""	molecules/cell
S000004620	Pex9p	YMR018W	""	""
S000004621	Stb4p	YMR019W	392.0	molecules/cell
S000004622	Fms1p	YMR020W	1386.0	molecules/cell
S000004623	Mac1p	YMR021C	759.0	molecules/cell
S000004624	Ubc7p	YMR022W	2692.0	molecules/cell
S000004625	Mss1p	YMR023C	584.0	molecules/cell
S000004626	Mrpl3p	YMR024W	5017.0	molecules/cell
S000004627	Csi1p	YMR025W	649.0	molecules/cell
S000004628	Pex12p	YMR026C	1241.0	molecules/cell
S000004629	Ymr027Wp	YMR027W	7494.0	molecules/cell
S000004630	Tap42p	YMR028W	1580.0	molecules/cell
S000004631	Far8p	YMR029C	3314.0	molecules/cell
S000004632	Rsf1p	YMR030W	2194.0	molecules/cell
S000004633	Eis1p	YMR031C	6815.0	molecules/cell
S000004634	Ymr031W-Ap	YMR031W-A	""	""
S000004635	Hof1p	YMR032W	658.0	molecules/cell
S000004636	Arp9p	YMR033W	4933.0	molecules/cell
S000004637	Rch1p	YMR034C	""	molecules/cell
S000004638	Imp2p	YMR035W	3111.0	molecules/cell
S000004639	Mih1p	YMR036C	1261.0	molecules/cell
S000004640	Msn2p	YMR037C	2327.0	molecules/cell
S000004641	Ccs1p	YMR038C	11594.0	molecules/cell
S000004642	Sub1p	YMR039C	3798.0	molecules/cell
S000004643	Yet2p	YMR040W	1281.0	molecules/cell
S000004644	Ara2p	YMR041C	1370.0	molecules/cell
S000004645	Arg80p	YMR042W	963.0	molecules/cell
S000004646	Mcm1p	YMR043W	3789.0	molecules/cell
S000004647	Ioc4p	YMR044W	2174.0	molecules/cell
S000004648	Ymr045Cp	YMR045C	""	""
S000004649	Ymr046Cp	YMR046C	""	""
S000004650	Nup116p	YMR047C	4756.0	molecules/cell
S000004651	Csm3p	YMR048W	1105.0	molecules/cell
S000004652	Erb1p	YMR049C	9039.0	molecules/cell
S000004653	Ymr050Cp	YMR050C	""	""
S000004654	Ymr051Cp	YMR051C	""	""
S000004655	Ymr052C-Ap	YMR052C-A	""	""
S000004656	Far3p	YMR052W	1540.0	molecules/cell
S000004657	Stb2p	YMR053C	570.0	molecules/cell
S000004658	Stv1p	YMR054W	2185.0	molecules/cell
S000004659	Bub2p	YMR055C	591.0	molecules/cell
S000004660	Aac1p	YMR056C	1853.0	molecules/cell
S000004661	Ymr057Cp	YMR057C	""	""
S000004662	Fet3p	YMR058W	5727.0	molecules/cell
S000004663	Sen15p	YMR059W	1022.0	molecules/cell
S000004664	Sam37p	YMR060C	1600.0	molecules/cell
S000004665	Rna14p	YMR061W	3794.0	molecules/cell
S000004666	Arg7p	YMR062C	14642.0	molecules/cell
S000004667	Rim9p	YMR063W	1227.0	molecules/cell
S000004668	Aep1p	YMR064W	980.0	molecules/cell
S000004669	Kar5p	YMR065W	""	""
S000004670	Sov1p	YMR066W	731.0	molecules/cell
S000004671	Ubx4p	YMR067C	3630.0	molecules/cell
S000004672	Avo2p	YMR068W	1273.0	molecules/cell
S000004673	Nat4p	YMR069W	1792.0	molecules/cell
S000004674	Mot3p	YMR070W	2570.0	molecules/cell
S000004675	Tvp18p	YMR071C	5577.0	molecules/cell
S000004676	Abf2p	YMR072W	14668.0	molecules/cell
S000004677	Irc21p	YMR073C	2564.0	molecules/cell
S000004678	Sdd2p	YMR074C	5365.0	molecules/cell
S000004679	Ymr075C-Ap	YMR075C-A	""	""
S000004680	Rco1p	YMR075W	2005.0	molecules/cell
S000004681	Pds5p	YMR076C	2977.0	molecules/cell
S000004682	Vps20p	YMR077C	1665.0	molecules/cell
S000004683	Ctf18p	YMR078C	1921.0	molecules/cell
S000004684	Sec14p	YMR079W	21229.0	molecules/cell
S000004685	Nam7p	YMR080C	6133.0	molecules/cell
S000004686	Isf1p	YMR081C	1381.0	molecules/cell
S000004687	Ymr082Cp	YMR082C	""	molecules/cell
S000004688	Adh3p	YMR083W	13761.0	molecules/cell
S000004689	Ymr084Wp	YMR084W	16168.0	molecules/cell
S000004690	Ymr085Wp	YMR085W	1141.0	molecules/cell
S000004691	Ymr086C-Ap	YMR086C-A	""	""
S000004692	Seg1p	YMR086W	3552.0	molecules/cell
S000004693	Pdl32p	YMR087W	1537.0	molecules/cell
S000004694	Vba1p	YMR088C	673.0	molecules/cell
S000004695	Yta12p	YMR089C	4411.0	molecules/cell
S000004696	Ymr090Wp	YMR090W	6747.0	molecules/cell
S000004697	Npl6p	YMR091C	4140.0	molecules/cell
S000004698	Aip1p	YMR092C	12185.0	molecules/cell
S000004699	Utp15p	YMR093W	4501.0	molecules/cell
S000004700	Ctf13p	YMR094W	724.0	molecules/cell
S000004701	Sno1p	YMR095C	4175.0	molecules/cell
S000004702	Snz1p	YMR096W	8035.0	molecules/cell
S000004703	Mtg1p	YMR097C	1665.0	molecules/cell
S000004704	Atp25p	YMR098C	1522.0	molecules/cell
S000004705	Ymr099Cp	YMR099C	13988.0	molecules/cell
S000004706	Mub1p	YMR100W	193.0	molecules/cell
S000004707	Srt1p	YMR101C	28336.0	molecules/cell
S000004708	Laf1p	YMR102C	1567.0	molecules/cell
S000004709	Ymr103Cp	YMR103C	""	""
S000004710	Ypk2p	YMR104C	1708.0	molecules/cell
S000004711	Pgm2p	YMR105C	21225.0	molecules/cell
S000004712	Yku80p	YMR106C	1548.0	molecules/cell
S000004713	Spg4p	YMR107W	2093.0	molecules/cell
S000004714	Ilv2p	YMR108W	32177.0	molecules/cell
S000004715	Myo5p	YMR109W	5766.0	molecules/cell
S000004716	Hfd1p	YMR110C	4333.0	molecules/cell
S000004717	Euc1p	YMR111C	238.0	molecules/cell
S000004718	Med11p	YMR112C	2980.0	molecules/cell
S000004719	Fol3p	YMR113W	2609.0	molecules/cell
S000004720	Ymr114Cp	YMR114C	928.0	molecules/cell
S000004721	Mgr3p	YMR115W	2329.0	molecules/cell
S000004722	Asc1p	YMR116C	103354.0	molecules/cell
S000004723	Spc24p	YMR117C	2103.0	molecules/cell
S000004724	Shh3p	YMR118C	""	molecules/cell
S000004725	Asi1p	YMR119W	411.0	molecules/cell
S000004726	Ymr119W-Ap	YMR119W-A	""	""
S000004727	Ade17p	YMR120C	40292.0	molecules/cell
S000004728	Rpl15Bp	YMR121C	2605.0	molecules/cell
S000004729	Ymr122Cp	YMR122C	""	""
S000004730	Pkr1p	YMR123W	7210.0	molecules/cell
S000004731	Epo1p	YMR124W	3212.0	molecules/cell
S000004732	Sto1p	YMR125W	6205.0	molecules/cell
S000004733	Dlt1p	YMR126C	1200.0	molecules/cell
S000004734	Sas2p	YMR127C	978.0	molecules/cell
S000004735	Ecm16p	YMR128W	4433.0	molecules/cell
S000004736	Pom152p	YMR129W	5192.0	molecules/cell
S000004737	Dpi35p	YMR130W	3649.0	molecules/cell
S000004738	Rrb1p	YMR131C	8238.0	molecules/cell
S000004739	Jlp2p	YMR132C	1700.0	molecules/cell
S000004740	Rec114p	YMR133W	""	""
S000004741	Erg29p	YMR134W	2886.0	molecules/cell
S000004742	Gid8p	YMR135C	1784.0	molecules/cell
S000004743	Ymr135W-Ap	YMR135W-A	""	""
S000004744	Gat2p	YMR136W	""	""
S000004745	Pso2p	YMR137C	595.0	molecules/cell
S000004746	Cin4p	YMR138W	1143.0	molecules/cell
S000004747	Rim11p	YMR139W	2795.0	molecules/cell
S000004748	Sip5p	YMR140W	2522.0	molecules/cell
S000004749	Ymr141Cp	YMR141C	1282.0	molecules/cell
S000004750	Rpl13Bp	YMR142C	47410.0	molecules/cell
S000004751	Rps16Ap	YMR143W	54006.0	molecules/cell
S000004752	Fdo1p	YMR144W	1563.0	molecules/cell
S000004753	Nde1p	YMR145C	9235.0	molecules/cell
S000004754	Tif34p	YMR146C	17836.0	molecules/cell
S000004755	Ldo45p	YMR147W	2077.0	molecules/cell
S000004756	Ldo16p	YMR148W	3383.0	molecules/cell
S000004757	Swp1p	YMR149W	8573.0	molecules/cell
S000004758	Imp1p	YMR150C	1395.0	molecules/cell
S000004759	Yim2p	YMR151W	""	""
S000004760	Yim1p	YMR152W	3986.0	molecules/cell
S000004761	Ymr153C-Ap	YMR153C-A	""	""
S000004762	Nup53p	YMR153W	3648.0	molecules/cell
S000004763	Rim13p	YMR154C	432.0	molecules/cell
S000004764	Ymr155Wp	YMR155W	579.0	molecules/cell
S000004765	Tpp1p	YMR156C	1243.0	molecules/cell
S000004766	Aim36p	YMR157C	2524.0	molecules/cell
S000004767	Mrps8p	YMR158W	3622.0	molecules/cell
S000004768	Ymr158W-Bp	YMR158W-B	""	""
S000004769	Atg16p	YMR159C	1478.0	molecules/cell
S000004770	Cvm1p	YMR160W	1185.0	molecules/cell
S000004771	Hlj1p	YMR161W	2774.0	molecules/cell
S000004772	Dnf3p	YMR162C	812.0	molecules/cell
S000004773	Inp2p	YMR163C	1323.0	molecules/cell
S000004774	Mss11p	YMR164C	490.0	molecules/cell
S000004775	Pah1p	YMR165C	2607.0	molecules/cell
S000004776	Mme1p	YMR166C	1351.0	molecules/cell
S000004777	Mlh1p	YMR167W	1412.0	molecules/cell
S000004778	Cep3p	YMR168C	1292.0	molecules/cell
S000004779	Ald3p	YMR169C	5334.0	molecules/cell
S000004780	Ald2p	YMR170C	4738.0	molecules/cell
S000004781	Ear1p	YMR171C	2046.0	molecules/cell
S000004782	Ymr172C-Ap	YMR172C-A	""	""
S000004783	Hot1p	YMR172W	573.0	molecules/cell
S000004784	Ddr48p	YMR173W	10661.0	molecules/cell
S000004785	Ymr173W-Ap	YMR173W-A	""	""
S000004786	Pai3p	YMR174C	3787.0	molecules/cell
S000004787	Sip18p	YMR175W	2300.0	molecules/cell
S000004788	Ecm5p	YMR176W	276.0	molecules/cell
S000004789	Mmt1p	YMR177W	1217.0	molecules/cell
S000004790	Fpy1p	YMR178W	6428.0	molecules/cell
S000004791	Spt21p	YMR179W	319.0	molecules/cell
S000004792	Ctl1p	YMR180C	379.0	molecules/cell
S000004793	Ymr181Cp	YMR181C	1378.0	molecules/cell
S000004794	Rgm1p	YMR182C	1601.0	molecules/cell
S000004795	Sso2p	YMR183C	9726.0	molecules/cell
S000004796	Add37p	YMR184W	2292.0	molecules/cell
S000004797	Rtp1p	YMR185W	1405.0	molecules/cell
S000004798	Hsc82p	YMR186W	134828.0	molecules/cell
S000004799	Ymr187Cp	YMR187C	15.0	molecules/cell
S000004800	Mrps17p	YMR188C	3609.0	molecules/cell
S000004801	Gcv2p	YMR189W	8754.0	molecules/cell
S000004802	Sgs1p	YMR190C	120.0	molecules/cell
S000004803	Spg5p	YMR191W	3.0	molecules/cell
S000004804	Gyl1p	YMR192W	2814.0	molecules/cell
S000004805	Ymr193C-Ap	YMR193C-A	""	""
S000004806	Mrpl24p	YMR193W	3176.0	molecules/cell
S000004807	Rpl36Ap	YMR194W	29505.0	molecules/cell
S000004808	Icy1p	YMR195W	2622.0	molecules/cell
S000004809	Ymr196Wp	YMR196W	3828.0	molecules/cell
S000004810	Vti1p	YMR197C	5527.0	molecules/cell
S000004811	Cik1p	YMR198W	1091.0	molecules/cell
S000004812	Cln1p	YMR199W	796.0	molecules/cell
S000004813	Rot1p	YMR200W	6860.0	molecules/cell
S000004814	Rad14p	YMR201C	1030.0	molecules/cell
S000004815	Erg2p	YMR202W	4243.0	molecules/cell
S000004816	Tom40p	YMR203W	14871.0	molecules/cell
S000004817	Inp1p	YMR204C	1060.0	molecules/cell
S000004818	Pfk2p	YMR205C	50861.0	molecules/cell
S000004819	Ymr206Wp	YMR206W	""	molecules/cell
S000004820	Hfa1p	YMR207C	433.0	molecules/cell
S000004821	Erg12p	YMR208W	5083.0	molecules/cell
S000004822	Ymr209Cp	YMR209C	2161.0	molecules/cell
S000004823	Mgl2p	YMR210W	1520.0	molecules/cell
S000004824	Dml1p	YMR211W	948.0	molecules/cell
S000004825	Efr3p	YMR212C	3333.0	molecules/cell
S000004826	Cef1p	YMR213W	1168.0	molecules/cell
S000004827	Scj1p	YMR214W	3626.0	molecules/cell
S000004828	Gas3p	YMR215W	5101.0	molecules/cell
S000004829	Sky1p	YMR216C	3135.0	molecules/cell
S000004830	Gua1p	YMR217W	34683.0	molecules/cell
S000004831	Trs130p	YMR218C	1131.0	molecules/cell
S000004832	Esc1p	YMR219W	2041.0	molecules/cell
S000004833	Erg8p	YMR220W	4868.0	molecules/cell
S000004834	Fmp42p	YMR221C	2037.0	molecules/cell
S000004835	Fsh2p	YMR222C	3763.0	molecules/cell
S000004836	Ubp8p	YMR223W	1597.0	molecules/cell
S000004837	Mre11p	YMR224C	888.0	molecules/cell
S000004838	Mrpl44p	YMR225C	2207.0	molecules/cell
S000004839	Ora1p	YMR226C	17664.0	molecules/cell
S000004840	Taf7p	YMR227C	1510.0	molecules/cell
S000004841	Mtf1p	YMR228W	2799.0	molecules/cell
S000004842	Rrp5p	YMR229C	13399.0	molecules/cell
S000004843	Rps10Bp	YMR230W	45312.0	molecules/cell
S000004844	Pep5p	YMR231W	2031.0	molecules/cell
S000004845	Fus2p	YMR232W	3183.0	molecules/cell
S000004846	Tri1p	YMR233W	1982.0	molecules/cell
S000004847	Rnh1p	YMR234W	1201.0	molecules/cell
S000004848	Rna1p	YMR235C	18167.0	molecules/cell
S000004849	Taf9p	YMR236W	4762.0	molecules/cell
S000004850	Bch1p	YMR237W	4430.0	molecules/cell
S000004851	Dfg5p	YMR238W	3152.0	molecules/cell
S000004852	Rnt1p	YMR239C	2512.0	molecules/cell
S000004853	Cus1p	YMR240C	1830.0	molecules/cell
S000004854	Yhm2p	YMR241W	13593.0	molecules/cell
S000004855	Rpl20Ap	YMR242C	54568.0	molecules/cell
S000004856	Zrc1p	YMR243C	7349.0	molecules/cell
