SYSTEMATIC.name_p1	SYSTEMATIC.name_p2
YKR022C	YHR165C
YKR022C	YER172C
YKR023W	YCL032W
YKR023W	YCR061W
YKR023W	YLL015W
YKR023W	YLR182W
YKR023W	YLR353W
YKR023W	YDL121C
YKR023W	YDR348C
YKR023W	YBR126C
YKR023W	YJR025C
YKR023W	YKL212W
YKR023W	YIR016W
YKR023W	YMR175W
YKR023W	YPL145C
YKR023W	YHR210C
YKR023W	YER183C
YKR024C	YFR001W
YKR024C	YAL035W
YKR024C	YDL014W
YKR024C	YDR060W
YKR024C	YDR381W
YKR024C	YKR081C
YKR024C	YOR204W
YKR024C	YOR294W
YKR024C	YMR229C
YKR024C	YNL061W
YKR024C	YNR038W
YKR024C	YPR131C
YKR025W	YFR008W
YKR025W	YDL144C
YKR025W	YOR116C
YKR025W	YOR207C
YKR025W	YNL151C
YKR025W	YNL039W
YKR025W	YNR003C
YKR025W	YPR110C
YKR025W	YPR190C
YKR026C	YFL022C
YKR026C	YLL018C
YKR026C	YLR289W
YKR026C	YLR418C
YKR026C	YAL002W
YKR026C	YDL182W
YKR026C	YDL143W
YKR026C	YDL140C
YKR026C	YDL106C
YKR026C	YDL052C
YKR026C	YDR083W
YKR026C	YDR172W
YKR026C	YDR342C
YKR026C	YDR363W-A
YKR026C	YDR432W
YKR026C	YDR482C
YKR026C	YBL037W
YKR026C	YBL030C
YKR026C	YBR120C
YKR026C	YBR227C
YKR026C	YGL206C
YKR026C	YGL026C
YKR026C	YGR282C
YKR026C	YJL125C
YKR026C	YJR059W
YKR026C	YJR072C
YKR026C	YKL211C
YKR026C	YKR046C
YKR026C	YOL067C
YKR026C	YOL023W
YKR026C	YOR038C
YKR026C	YOR061W
YKR026C	YOR196C
YKR026C	YOR260W
YKR026C	YOR317W
YKR026C	YMR145C
YKR026C	YMR241W
YKR026C	YMR273C
YKR026C	YNL085W
YKR026C	YNL076W
YKR026C	YNL072W
YKR026C	YNL062C
YKR026C	YPL237W
YKR026C	YPR060C
YKR026C	YHL032C
YKR026C	YHR019C
YKR026C	YHR030C
YKR026C	YHR047C
YKR026C	YHR067W
YKR026C	YEL051W
YKR026C	YEL009C
YKR026C	YER025W
YKR026C	YER127W
tR(ACG)K	YDR341C
YKR027W	YCR053W
YKR027W	YLR229C
YKR027W	YDR069C
YKR027W	YDR141C
YKR027W	YDR323C
YKR027W	YBR127C
YKR027W	YOR299W
YKR027W	YIL125W
YKR027W	YML094W
YKR027W	YMR089C
YKR027W	YMR237W
YKR027W	YNL064C
YKR027W	YPL158C
YKR027W	YEL003W
YKR028W	YDR137W
YKR028W	YDR283C
YKR028W	YBL016W
YKR028W	YBR135W
YKR028W	YBR200W
YKR028W	YBR255W
YKR028W	YGR188C
YKR028W	YJR073C
YKR028W	YOR267C
YKR028W	YIR008C
YKR028W	YNR051C
YKR028W	YER019W
YKR028W	YER083C
YKR028W	YER177W
YKR028W	YBR111W-A
YKR029C	YCR065W
YKR029C	YCR086W
YKR029C	YFR037C
YKR029C	YLR067C
YKR029C	YLR347C
YKR029C	YLR442C
YKR029C	YAL002W
YKR029C	YDL164C
YKR029C	YDL155W
YKR029C	YDL033C
YKR029C	YDL013W
YKR029C	YDL006W
YKR029C	YDR017C
YKR029C	YDR087C
YKR029C	YDR127W
YKR029C	YDR137W
YKR029C	YDR159W
YKR029C	YDR295C
YKR029C	YDR363W-A
YKR029C	YDR427W
YKR029C	YBL018C
YKR029C	YBL016W
YKR029C	YBR058C
YKR029C	YBR267W
YKR029C	YBR289W
YKR029C	YGL168W
YKR029C	YGL161C
YKR029C	YGR078C
YKR029C	YGR135W
YKR029C	YGR188C
YKR029C	YGR252W
YKR029C	YJL179W
YKR029C	YJL006C
YKR029C	YJR007W
YKR029C	YKL213C
YKR029C	YKL017C
YKR029C	YKL015W
YKR029C	YKR060W
YKR029C	YOL068C
YKR029C	YOL023W
YKR029C	YOL012C
YKR029C	YOL004W
YKR029C	YOR304W
YKR029C	YOR344C
YKR029C	YIL122W
YKR029C	YIL112W
YKR029C	YIL084C
YKR029C	YIL040W
YKR029C	YIL030C
YKR029C	YIL021W
YKR029C	YIR008C
YKR029C	YML041C
YKR029C	YMR021C
YKR029C	YMR039C
YKR029C	YMR078C
YKR029C	YMR164C
YKR029C	YMR223W
YKR029C	YNL199C
YKR029C	YNL153C
YKR029C	YNL107W
YKR029C	YNL097C
YKR029C	YNL031C
YKR029C	YNL021W
YKR029C	YNR051C
YKR029C	YPL181W
YKR029C	YPL055C
YKR029C	YPL047W
YKR029C	YPR105C
YKR029C	YPR115W
YKR029C	YPR179C
YKR029C	YHR013C
YKR029C	YHR119W
YKR029C	YHR167W
YKR029C	YHR200W
YKR029C	YEL003W
YKR029C	YER040W
YKR029C	YER161C
YKR029C	YER164W
YKR029C	YER171W
YKR029C	YBR111W-A
YKR030W	YJL004C
YKR030W	YOR216C
YKR030W	YML071C
YKR030W	YNL041C
YKR030W	YEL022W
YKR030W	YER083C
YKR031C	YCR048W
YKR031C	YLR056W
YKR031C	YLR380W
YKR031C	YAL047C
YKR031C	YDR200C
YKR031C	YDR320C
YKR031C	YGR009C
YKR031C	YGR060W
YKR031C	YJR073C
YKR031C	YOR069W
YKR031C	YOR242C
YKR031C	YOR255W
YKR031C	YMR079W
YKR031C	YNL169C
YKR031C	YPL027W
YKR031C	YPR032W
YKR031C	YHL010C
YKR031C	YER083C
YKR034W	YFR010W
YKR034W	YDR363W-A
YKR034W	YDR392W
YKR034W	YDR520C
YKR034W	YBL103C
YKR034W	YBR267W
YKR034W	YGR188C
YKR034W	YJL168C
YKR034W	YJL110C
YKR034W	YKL005C
YKR034W	YMR179W
YKR034W	YNL229C
YKR034W	YNL199C
YKR034W	YNL021W
YKR034W	YNR051C
YKR034W	YPL122C
YKR034W	YPL055C
