PATHWAY.name	SYSTEMATIC.name
Sulfur metabolism	YFR030W
Sulfur metabolism	YJR137C
Sulfur metabolism	YOR251C
Sulfur metabolism	YGR012W
Sulfur metabolism	YLR303W
Sulfur metabolism	YNL277W
Sulfur metabolism	YJR130C
Sulfur metabolism	YML082W
Sulfur metabolism	YLL058W
Sulfur relay system	YCL017C
Sulfur relay system	YOR251C
Sulfur relay system	YIL008W
Sulfur relay system	YHR111W
Sulfur relay system	YGL211W
Sulfur relay system	YNL119W
Sulfur relay system	YLR109W
Taurine and hypotaurine metabolism	YMR250W
Taurine and hypotaurine metabolism	YLR299W
Taurine and hypotaurine metabolism	YDL215C
Terpenoid backbone biosynthesis	YPL028W
Terpenoid backbone biosynthesis	YML126C
Terpenoid backbone biosynthesis	YLR450W
Terpenoid backbone biosynthesis	YML075C
Terpenoid backbone biosynthesis	YMR208W
Terpenoid backbone biosynthesis	YMR220W
Terpenoid backbone biosynthesis	YNR043W
Terpenoid backbone biosynthesis	YDR538W
Terpenoid backbone biosynthesis	YPL117C
Terpenoid backbone biosynthesis	YJL167W
Terpenoid backbone biosynthesis	YPL069C
Terpenoid backbone biosynthesis	YBR003W
Terpenoid backbone biosynthesis	YBR002C
Terpenoid backbone biosynthesis	YMR101C
Terpenoid backbone biosynthesis	YDL193W
Terpenoid backbone biosynthesis	YKL019W
Terpenoid backbone biosynthesis	YDL090C
Terpenoid backbone biosynthesis	YMR274C
Terpenoid backbone biosynthesis	YJR117W
Terpenoid backbone biosynthesis	YDR410C
Thiamine metabolism	YOL055C
Thiamine metabolism	YPL258C
Thiamine metabolism	YNL332W
Thiamine metabolism	YJR156C
Thiamine metabolism	YDL244W
Thiamine metabolism	YFL058W
Thiamine metabolism	YCL017C
Thiamine metabolism	YGR144W
Thiamine metabolism	YPL214C
Thiamine metabolism	YDR481C
Thiamine metabolism	YBR092C
Thiamine metabolism	YDL024C
Thiamine metabolism	YAR071W
Thiamine metabolism	YBR093C
Thiamine metabolism	YHR215W
Thiamine metabolism	YPR073C
Thiamine metabolism	YOR143C
Thiamine metabolism	YDR226W
Tryptophan metabolism	YJR078W
Tryptophan metabolism	YDR428C
Tryptophan metabolism	YBL098W
Tryptophan metabolism	YLR231C
Tryptophan metabolism	YJR025C
Tryptophan metabolism	YDR148C
Tryptophan metabolism	YFL018C
Tryptophan metabolism	YPL028W
Tryptophan metabolism	YJL060W
Tryptophan metabolism	YOR374W
Tryptophan metabolism	YPL061W
Tryptophan metabolism	YER073W
Tryptophan metabolism	YMR110C
Tryptophan metabolism	YMR169C
Tryptophan metabolism	YMR170C
Tryptophan metabolism	YGL202W
Tryptophan metabolism	YIL164C
Tryptophan metabolism	YDR242W
Tryptophan metabolism	YDR256C
Tryptophan metabolism	YGR088W
Tyrosine metabolism	YLR027C
Tyrosine metabolism	YKL106W
Tyrosine metabolism	YIL116W
Tyrosine metabolism	YGL202W
Tyrosine metabolism	YHR137W
Tyrosine metabolism	YDL168W
Tyrosine metabolism	YOL086C
Tyrosine metabolism	YMR303C
Tyrosine metabolism	YBR145W
Tyrosine metabolism	YMR083W
Tyrosine metabolism	YGL256W
Tyrosine metabolism	YBR006W
Tyrosine metabolism	YNL168C
Ubiquinone and other terpenoid biosynthesis	YGL202W
Ubiquinone and other terpenoid biosynthesis	YDR538W
Ubiquinone and other terpenoid biosynthesis	YNR041C
Ubiquinone and other terpenoid biosynthesis	YGR255C
Ubiquinone and other terpenoid biosynthesis	YOL096C
Ubiquinone and other terpenoid biosynthesis	YML110C
Ubiquinone and other terpenoid biosynthesis	YOR125C
Ubiquinone and other terpenoid biosynthesis	YBR052C
Ubiquinone and other terpenoid biosynthesis	YCR004C
Ubiquinone and other terpenoid biosynthesis	YDR032C
Ubiquitin mediated proteolysis	YLL039C
Ubiquitin mediated proteolysis	YIL148W
Ubiquitin mediated proteolysis	YKR094C
Ubiquitin mediated proteolysis	YLR167W
Ubiquitin mediated proteolysis	YKL210W
Ubiquitin mediated proteolysis	YPR180W
Ubiquitin mediated proteolysis	YDR390C
Ubiquitin mediated proteolysis	YPR066W
Ubiquitin mediated proteolysis	YGL058W
Ubiquitin mediated proteolysis	YOR339C
Ubiquitin mediated proteolysis	YDR059C
Ubiquitin mediated proteolysis	YBR082C
Ubiquitin mediated proteolysis	YMR022W
Ubiquitin mediated proteolysis	YEL012W
Ubiquitin mediated proteolysis	YDL064W
Ubiquitin mediated proteolysis	YER100W
Ubiquitin mediated proteolysis	YDR177W
Ubiquitin mediated proteolysis	YLR306W
Ubiquitin mediated proteolysis	YDR092W
Ubiquitin mediated proteolysis	YDR054C
Ubiquitin mediated proteolysis	YGL141W
Ubiquitin mediated proteolysis	YKL010C
Ubiquitin mediated proteolysis	YER125W
Ubiquitin mediated proteolysis	YDR457W
Ubiquitin mediated proteolysis	YDL190C
Ubiquitin mediated proteolysis	YLL036C
Ubiquitin mediated proteolysis	YDR409W
Ubiquitin mediated proteolysis	YOL013C
Ubiquitin mediated proteolysis	YOL133W
Ubiquitin mediated proteolysis	YDL132W
Ubiquitin mediated proteolysis	YDR328C
Ubiquitin mediated proteolysis	YFL009W
Ubiquitin mediated proteolysis	YIL046W
Ubiquitin mediated proteolysis	YJR090C
Ubiquitin mediated proteolysis	YPL046C
Ubiquitin mediated proteolysis	YGR003W
Ubiquitin mediated proteolysis	YDR030C
Ubiquitin mediated proteolysis	YDL008W
Ubiquitin mediated proteolysis	YLR127C
Ubiquitin mediated proteolysis	YGL116W
Ubiquitin mediated proteolysis	YGL003C
Ubiquitin mediated proteolysis	YNL172W
Ubiquitin mediated proteolysis	YBL084C
Ubiquitin mediated proteolysis	YDR118W
Ubiquitin mediated proteolysis	YOR249C
Ubiquitin mediated proteolysis	YKL022C
Ubiquitin mediated proteolysis	YHR166C
Ubiquitin mediated proteolysis	YLR102C
Ubiquitin mediated proteolysis	YGL240W
Ubiquitin mediated proteolysis	YFR036W
Ubiquitin mediated proteolysis	YDR260C
Valine, leucine and isoleucine biosynthesis	YER086W
Valine, leucine and isoleucine biosynthesis	YCL064C
Valine, leucine and isoleucine biosynthesis	YGL009C
Valine, leucine and isoleucine biosynthesis	YCL018W
Valine, leucine and isoleucine biosynthesis	YMR108W
Valine, leucine and isoleucine biosynthesis	YCL009C
Valine, leucine and isoleucine biosynthesis	YLR355C
Valine, leucine and isoleucine biosynthesis	YJR016C
Valine, leucine and isoleucine biosynthesis	YHR208W
Valine, leucine and isoleucine biosynthesis	YJR148W
Valine, leucine and isoleucine biosynthesis	YNL104C
Valine, leucine and isoleucine biosynthesis	YOR108W
Valine, leucine and isoleucine degradation	YHR208W
Valine, leucine and isoleucine degradation	YJR148W
Valine, leucine and isoleucine degradation	YFL018C
Valine, leucine and isoleucine degradation	YIL160C
Valine, leucine and isoleucine degradation	YDR036C
Valine, leucine and isoleucine degradation	YOR374W
Valine, leucine and isoleucine degradation	YPL061W
Valine, leucine and isoleucine degradation	YER073W
Valine, leucine and isoleucine degradation	YMR110C
Valine, leucine and isoleucine degradation	YMR169C
Valine, leucine and isoleucine degradation	YMR170C
Valine, leucine and isoleucine degradation	YGR019W
Valine, leucine and isoleucine degradation	YPL028W
Valine, leucine and isoleucine degradation	YML126C
Various types of N-Glycan biosynthesis	YGL047W
Various types of N-Glycan biosynthesis	YBR070C
Various types of N-Glycan biosynthesis	YBR110W
Various types of N-Glycan biosynthesis	YGL065C
Various types of N-Glycan biosynthesis	YNL048W
Various types of N-Glycan biosynthesis	YBL082C
Various types of N-Glycan biosynthesis	YNL219C
Various types of N-Glycan biosynthesis	YNR030W
Various types of N-Glycan biosynthesis	YGL022W
Various types of N-Glycan biosynthesis	YJL002C
Various types of N-Glycan biosynthesis	YMR149W
Various types of N-Glycan biosynthesis	YOR103C
Various types of N-Glycan biosynthesis	YML019W
Various types of N-Glycan biosynthesis	YOR085W
Various types of N-Glycan biosynthesis	YEL002C
Various types of N-Glycan biosynthesis	YDL232W
Various types of N-Glycan biosynthesis	YGL226C-A
Various types of N-Glycan biosynthesis	YJR131W
Various types of N-Glycan biosynthesis	YLR057W
Various types of N-Glycan biosynthesis	YGL038C
Various types of N-Glycan biosynthesis	YPL050C
Various types of N-Glycan biosynthesis	YML115C
Various types of N-Glycan biosynthesis	YDR245W
Various types of N-Glycan biosynthesis	YJL183W
Various types of N-Glycan biosynthesis	YEL036C
Various types of N-Glycan biosynthesis	YJR075W
Various types of N-Glycan biosynthesis	YBR015C
Various types of N-Glycan biosynthesis	YJL186W
Various types of N-Glycan biosynthesis	YPL053C
Various types of N-Glycan biosynthesis	YER001W
Various types of N-Glycan biosynthesis	YNR059W
Viral life cycle	YJR017C
Viral life cycle	YBR289W
Viral life cycle	YOR160W
Viral life cycle	YGR252W
Viral life cycle	YGR063C
Viral life cycle	YML010W
Viral life cycle	YGR218W
Viral life cycle	YLR293C
Viral life cycle	YOR185C
Viral life cycle	YNR006W
Viral life cycle	YCL008C
Viral life cycle	YMR077C
Viral life cycle	YLR025W
Viral life cycle	YOR275C
Viral life cycle	YPR173C
Vitamin B6 metabolism	YBR035C
Vitamin B6 metabolism	YGR017W
Vitamin B6 metabolism	YNR027W
Vitamin B6 metabolism	YEL029C
Vitamin B6 metabolism	YPR127W
Vitamin B6 metabolism	YOR184W
Vitamin B6 metabolism	YCR053W
Vitamin B6 metabolism	YMR096W
Vitamin B6 metabolism	YFL059W
Vitamin B6 metabolism	YNL333W
Vitamin B6 metabolism	YMR095C
Vitamin B6 metabolism	YFL060C
Vitamin B6 metabolism	YNL334C
